Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
"Estudiar en verano nunca fue tal fácil: 
- Gobierno del Dato
- Cloud Achitect
- Data Science
- Inteligencia Artificial
- Humano Digital
- People Analytics

👀​ Echa un vistazo a todos los itinerarios, fechas y contenido: https://t.co/sY1DeVsfFt",2022-07-01 10:40:35,es,,0.0,0.0,@MBITSchool,MBITSchool,"MBIT School es una escuela de técnica aplicada a los negocios. Especializada en tecnologías de  #BigData, #DataScience, #InteligenciaArtificial #DeepLearning",5776.0,928.0,1131.0,1151.0,346.0,False,,,@MBITSchool
RT @CHCISolutions: Growth should always be a priority at any forward-thinking business and HR analytics tools are making things easier than…,2022-07-01 10:27:44,en,,0.0,1.0,,HR Exchange Network,HR Exchange Network empowers the #HR community by providing a unique platform to network with HR professionals and a constantly growing library of HR resources.,12563.0,2295.0,7678.0,44863.0,960.0,False,,,@Exchange_HR
"Working for a global company like Delivery Hero is a good starting point for a truly global career 🌍 

We caught up with Violeta Lennon, Senior Analyst, People Analytics, to hear more about her exciting journey from @pedidosya to DH Central!

Read more 👉 https://t.co/QShKyxMTlK https://t.co/sNZqaNJCa1",2022-07-01 09:20:53,en,,3.0,0.0,,Delivery Hero,"Shaping the future of food ordering and on-demand delivery, in over 50 countries. Find us at @Tech_DH and https://t.co/GieHphRGod",1292.0,1872.0,103.0,7126.0,57.0,True,,,@deliveryherocom
RT @ProfAndyC: Antonio Aloisi kicking of the first EIASM workshop on people analytics and algorithmic management at University College Dubl…,2022-07-01 08:26:23,en,,0.0,5.0,,Boss Ex Machina,"Mapping the digital transformation of managerial prerogatives in workplaces driven by algorithms, AI & platforms | @_aloisi @IElaw | @MSCActions EU Horizon2020",431.0,81.0,14.0,138.0,2.0,False,,,@BossExMachina
"This week, Margriet van Bentvelzen and Carlotta Bunzel are presenting their work at the @EIASM_org workshop on people analytics &amp; algorithmic management (PAAM) https://t.co/UoSCu4C2g2 #peopleanalytics #apac",2022-07-01 08:14:51,en,,4.0,0.0,,L&M section ABS-UvA,"The Leadership & Management research group of the Amsterdam Business School, University of Amsterdam.",243.0,19.0,179.0,243.0,4.0,False,,,@LM_ABS_UvA
"👉6 de julio a las 17 h🇪🇸, 10 h Latam,  Openclass: “People Analytics: Retos y Oportunidades en la Gestión de Talento”, donde abordamos el presente y el futuro a los que se enfrentan la disciplina de #HR Analytics y de #RRHH.

⤵️¡Inscríbete!

👉https://t.co/B7iSOXzjcm https://t.co/vcZihbJZOR",2022-07-01 08:00:43,es,,2.0,1.0,,UNIRCareerServices,"Desarrollo del perfil profesional de #estudiantes y #egresados de UNIR.
Orientación para el #empleo y #empleabilidad 
@UNIRuniversidad 
@UNIRAlumni",5544.0,2930.0,710.0,1823.0,17.0,False,,,@UNIRCareers
"Interested in unlocking the benefits of people analytics for your organisation? We highly recommend having a listen to this webinar from @PersonioHR 

Listen out for a mention of @MyPeopleGroup at approx 13 mins in 😉

#peopleanalytics #data #hr 

https://t.co/TASEzLsHja https://t.co/zZgKMmhaqf",2022-07-01 07:55:02,en,,0.0,0.0,,MyPeople Group,"The critical factor in team performance is TRUST. 
Trust in people and trust in the decisions you make.",692.0,59.0,119.0,72.0,0.0,False,,,@MyPeopleGroup
"RT @ParlonsRH: 📊 #GPEC : pour les #DRH, l'enjeu actuel est de prendre de meilleures décisions #RH grâce à l'utilisation et à la maîtrise de…",2022-07-01 05:50:20,fr,,0.0,1.0,,Thomas CHARDIN,#MARKETING #RH et  #DIGITAL pour les #DRH - Fondateur et dirigeant de @ParlonsRH l'agence digitale de la #FonctionRH - #MarqueEmployeur,27838.0,20751.0,1135.0,17470.0,797.0,True,,,@ThomasChardin
"RT @david_green_uk: The best HR &amp; People Analytics articles of June 2022 https://t.co/w97AiEVCP8

w/ @AdamMGrant @lyndagratton @AmyCEdmonds…",2022-07-01 04:50:30,en,,0.0,6.0,,Pharaoh Maitireyi,,379.0,329.0,345.0,64.0,0.0,False,,,@Mukaranga
"How can employers and organisations leverage technologies such as people analytics to bring out the best in their people? Join Sara Tiew, Head of workforce transformation and analytics and senior vice president, UOB to find out more https://t.co/ubuylOUziB #EconInnovationAsia https://t.co/wy5wG4sW2h",2022-07-01 04:30:01,en,,0.0,0.0,,Economist Impact Events,The official account for Economist Impact Events. Follow us for the latest events news plus business critical insights and opinions.,24555.0,3913.0,1005.0,36931.0,565.0,True,,,@EconomistEvents
"A suggestion for managements using People Analytics ( PA ) . "" Avoid labeling people as ""  data"" . When communicating your findings, don’t use abstract language that describes employees as (a)  depersonalized numbers, (b) assets, or(c)  investments. ""  #hr  #Management  #Harvard",2022-07-01 03:56:17,en,,0.0,0.0,,C.V.Ramana hyd,"Freelance Trainer from Hyderabad. Managerial, Behavioral & Soft Skills Trainings to employees of Corporates & NGO s. Employability Training to students.",3672.0,3197.0,185.0,130.0,29.0,False,,,@cvrhyd
"RT @whatfix: Recently Ian Cook, Digital HR Strategist at @visier discussed how to use people analytics on The Digital Adoption Show #podcas…",2022-06-30 22:37:21,en,,0.0,1.0,,Visier,Visier is a cloud-based #analytics solution built to reveal the human truth that helps businesses and employees win together ☁️💡,22458.0,2566.0,463.0,6659.0,696.0,False,,,@visier
"Collecting employee data is useful for organizations, but ensuring we don't dehumanize employees in the process is imperative. https://t.co/Za8aABj1Kd #goalspan #humancapital #DataAnalytics #dataprivacy #HumanityComesFirst #employeeexperience #employeeengagement #Analytics",2022-06-30 19:24:11,en,,0.0,0.0,,GoalSpan,Simple and easy performance management,2533.0,59.0,2352.0,733.0,76.0,False,,,@GoalSpan
RT @ProfAndyC: Antonio Aloisi kicking of the first EIASM workshop on people analytics and algorithmic management at University College Dubl…,2022-06-30 19:12:04,en,,0.0,5.0,,Iván Williams,"Global Policy and Advocacy @IOSH_tweets |PhD in Labour Law @UC3M | 
|Passionate about working conditions|
Won't speak in all-male panels",2661.0,9393.0,4878.0,1004.0,3.0,False,,,@IvnWilliams1
How can AI help organizations develop leaders at all levels? Access this article for an interesting perspective on how advanced analytics can improve coaching and mentoring within a staff. https://t.co/EEQqJ7WPoh,2022-06-30 18:00:02,en,,0.0,0.0,,Synegrate,Microsoft Gold Partner,725.0,40.0,56.0,16.0,1.0,False,,,@synegrate
"RT @david_green_uk: The best HR &amp; People Analytics articles of June 2022 https://t.co/w97AiEVCP8

w/ @AdamMGrant @lyndagratton @AmyCEdmonds…",2022-06-30 17:59:41,en,,0.0,6.0,,Memory Nguwi,"Registered Occupational Psychologist and Human Resources Consultant
https://t.co/oVKJWb8lp1
mnguwi@ipcconsultants.com",100864.0,107776.0,5699.0,16087.0,20.0,False,,,@memorynguwi
Constant disruption has shown that #HR must be more data driven in its approach; read 'Introduction to #PeopleAnalytics' by @nadeemrkhan @HRCurator with tools &amp; case studies to develop your skills in 2022. 20% OFF using code AHR20 https://t.co/J950O60shX #HRAnalytics #HCM #HRM https://t.co/003Gu5ty8I,2022-06-30 17:32:00,en,,0.0,0.0,,HRCurator,"HRCurator is @DaveMillner who curates insights to help HR deliver and future proof their focus.
Ranked #16 HR's Most Influential Thinker 2021 by HR Magazine",179031.0,3192.0,112.0,31675.0,2067.0,False,,,@HRCurator
"RT @teamincus: In the age of technology, it’s important to remember that analytic tools can create business opportunities. People analytics…",2022-06-30 17:20:03,en,,0.0,1.0,,Incus Services Ltd,,217.0,20.0,31.0,37.0,0.0,False,,,@teamincus
RT @erudit_ai_tech: We've been working on beefing up our website to get to the meat of our AI-powered People Analytics Software for you! 👉🏼…,2022-06-30 17:05:09,en,,0.0,1.0,,Ricardo Michel Reyes,Chief Science Officer @erudit_ai_tech Chairman Technical Board @billioneurons 🇪🇸 🇲🇽 #artificialintelligence #quantumcomputing #biotech,13334.0,34.0,2660.0,589.0,59.0,False,,,@ricardomichelr
"📊 #GPEC : pour les #DRH, l'enjeu actuel est de prendre de meilleures décisions #RH grâce à l'utilisation et à la maîtrise de la #dataRH.

📄 Découvrez la tribune de Samboy Camara (#Heaviside) sur la démarche #PeopleAnalytics ⤵️ https://t.co/HTv52KZwh6",2022-06-30 17:00:33,fr,,2.0,1.0,,Parlons RH,Agence de #marketingRH dédié à 100% à l'écosystème #RH. #MarqueEmployeur #CM #BrandContent #ComRH #InboundRecruiting,51978.0,9875.0,742.0,43138.0,1460.0,False,,,@ParlonsRH
RT @ProfAndyC: Antonio Aloisi kicking of the first EIASM workshop on people analytics and algorithmic management at University College Dubl…,2022-06-30 16:27:34,en,,0.0,5.0,,Anne Keegan,"Full Professor of Human Resource Management, UCD",1137.0,3639.0,289.0,605.0,9.0,False,,,@AEKeegan1
"RT @david_green_uk: The best HR &amp; People Analytics articles of June 2022 https://t.co/w97AiEVCP8

w/ @AdamMGrant @lyndagratton @AmyCEdmonds…",2022-06-30 16:18:59,en,,0.0,6.0,,Andrew Spence,"✍️ Writer, activist and coach 
😏 Building a preferable #FutureOfWork
⛓️ #Web3 #WorkTech faculty
📨 Publish Workforce Futurist Newsletter (it's free🤫 )",24505.0,14295.0,1551.0,12664.0,789.0,False,,,@AndySpence
"The best HR &amp; People Analytics articles of June 2022 https://t.co/w97AiEVCP8

w/ @AdamMGrant @lyndagratton @AmyCEdmondson @AndrewMarritt @BJZweig @StaciaGarr @VolkerJacobs @dave_ulrich 

#PeopleAnalytics #HR #FutureOfWork #HRTech #WorkforcePlanning https://t.co/2MXKHRzl3o",2022-06-30 16:15:29,en,,14.0,6.0,,David Green,Co-author Excellence in People Analytics | #PeopleAnalytics leader and speaker | https://t.co/949TFfPFiR | host Digital HR Leaders Podcast @myHRfuture | @LFC,31857.0,9209.0,1149.0,26299.0,1060.0,False,,,@david_green_uk
"We've been working on beefing up our website to get to the meat of our AI-powered People Analytics Software for you! 👉🏼👉🏼👉🏼 https://t.co/QrKuciEkxe

#PeopleAnalytics #HRAnalytics #PeopleData #PeopleManagement #TalentManagement #HRSoftware #PeopleSoftware #AI #SaaS https://t.co/DRvZ8LqN5d",2022-06-30 16:00:27,en,,2.0,1.0,,Erudit AI,"Experience the power of better people data, for better decisions.",140.0,56.0,165.0,190.0,4.0,False,,,@erudit_ai_tech
Growth should always be a priority at any forward-thinking business and HR analytics tools are making things easier than ever before  https://t.co/hEbCvUZcwp via @Exchange_HR #AI #HR #peopleanalytics #dataanalytics,2022-06-30 15:55:02,en,,1.0,1.0,,CHCI Solutions,"CHCI provides leaders with valuable tools, training, and innovative insights to advance the science of People Management and improve organizational performance.",11294.0,261.0,1879.0,540.0,10.0,False,,,@CHCISolutions
"Like most healthcare organizations at the height of the pandemic, @BaptistHealth was losing people and couldn’t recruit fast enough to fill the vacant roles. Here's how they were able to reduce their turnover costs by 50% using Visier's people analytics: https://t.co/VdWMAvxhJl https://t.co/ADBn1kTQgr",2022-06-30 15:18:02,en,,0.0,0.0,,Visier,Visier is a cloud-based #analytics solution built to reveal the human truth that helps businesses and employees win together ☁️💡,22458.0,2566.0,463.0,6659.0,696.0,False,,,@visier
"Transform Data into Insights

Turn to analytics to help solve difficult problems and uncover new opportunities within the workplace. AAP's new product enables businesses to use data to identify patterns that impact productivity.

Schedule a Demo Today!
https://t.co/xQL1zZzaax https://t.co/vFm0sD35Pz",2022-06-30 15:06:45,en,,0.0,0.0,,AAP,American Automated Payroll is a boutique experience for clients looking for a customized payroll system (& HR Products)with a high level of personal attention.,133.0,302.0,116.0,85.0,2.0,False,,,@AAP_HCM
"3 Reasons Predictive People Analytics is a Must Have for Employers
https://t.co/oRmd5mfSBJ",2022-06-30 14:34:25,en,,0.0,0.0,,Thread,"Simplifying workforce management so HR Pros and Business Leaders can focus on building high-performance, high-culture companies. #forabetterworkplace",1081.0,287.0,180.0,98.0,1.0,False,,,@ThreadHCM
"The purpose of this article is to provide a basic understanding of performance measurement and control systems as a tool for defining, measuring and tracking mission-critical performance metrics. https://t.co/251S4f7LQS",2022-06-30 14:04:39,en,,1.0,0.0,,Corporate Learning Network,"Corporate Learning Network, a division of IQPC, is the leading online resource and event hub for the global training and learning community.",2239.0,663.0,2528.0,2203.0,86.0,False,,,@CorpLearnNet
"Recently Ian Cook, Digital HR Strategist at @visier discussed how to use people analytics on The Digital Adoption Show #podcast.
Listen to the full episode here: https://t.co/Rks10FVU9a

#whatfix #digitaladoption https://t.co/08EHMxj5SP",2022-06-30 13:54:33,en,,5.0,1.0,,Whatfix,Digital Adoption Platform | Empowering individuals and organizations through Digital Adoption.,13168.0,3057.0,1552.0,2850.0,497.0,False,,,@whatfix
People #Analytics: #Strategy tops #HR https://t.co/WcRigR33fB #ex #swp,2022-06-30 12:24:09,en,,0.0,0.0,,Dr. Volker Mayer,"Strategie- & Analytics-Experte, Wissenschaftler, Unternehmer und Blogger | Strategy & analytics expert, scientist, entrepreneur and blogger",1121.0,25.0,52.0,77.0,39.0,False,,,@STRIMgroup
People #Analytics: #Strategie toppt #HR https://t.co/bmHIspnLRH #personal #personalplanung #recruiting,2022-06-30 12:24:07,en,,0.0,0.0,,Dr. Volker Mayer,"Strategie- & Analytics-Experte, Wissenschaftler, Unternehmer und Blogger | Strategy & analytics expert, scientist, entrepreneur and blogger",1121.0,25.0,52.0,77.0,39.0,False,,,@STRIMgroup
"🤝 People Analytics y la predicción en la orientación laboral, con Daniel Díaz de @MeliaHotelsInt.
📈 Evaluación de los Servicios Universitarios de Empleo, con José María Nyssen de @ANECAinfo.
¡Pasamos al almuerzo para recargar fuerzas! 🔋 https://t.co/tDLUyh3pZc",2022-06-30 12:18:41,es,,1.0,0.0,@Talentank_UMA,Talent Tank UMA,"Bienvenidos a Talent Tank! El nuevo espacio para la Empleabilidad en la Universidad de Málaga. Infórmate aquí sobre Prácticas, Empleo, Orientación y ¡mucho más!",7401.0,573.0,1123.0,3985.0,147.0,False,,,@Talentank_UMA
Are People Analytics Dehumanizing Your Employees? https://t.co/rzUvewk1kX,2022-06-30 11:39:01,en,,0.0,0.0,,Olivier Dufour,,6824.0,173.0,76.0,41.0,2.0,False,,,@olidufourgmail
"#PeopleAnalytics ist ein digitaler Teilbereich des Personalwesens. Hierfür werden personenbezogene Daten analysiert und in Verbindung mit relevanten Unternehmensdaten gesetzt. Als Grundlage für die Analyse dienen verschiedene Forschungsbereiche. 
https://t.co/Ye80E6NFw7",2022-06-30 11:24:00,de,,0.0,0.0,,Prospective Media,"Spezialist für Recruiting-Solutions: Multiposting, Personalmarketing und Prozessoptimierung - Infos zu Rekrutierungstrends unter http://t.co/EzDKMAhiFI",1016.0,55.0,116.0,705.0,35.0,False,,,@ProspectiveAG
"RT @MBITSchool: ¿Qué aprendimos en la mesa redonda de People Analytics que disfrutamos ayer? 

Si te gusta esta temática, no olvides leer e…",2022-06-30 11:23:06,es,,0.0,1.0,,Kike Serrano,"Transformer, inconformist and restless¡",4230.0,22.0,542.0,440.0,23.0,False,,,@enriqueserranom
People Analytics: la nueva herramienta de Sesame HR que permite mejorar la gestión de los equipos a través de gráficos y datos https://t.co/NoV9gPlop7,2022-06-30 10:23:50,es,,0.0,0.0,,EmprendeYa,La mejor información sobre #NegociosOnline y #Emprendedores ¿Hablamos?,17299.0,9.0,92.0,87.0,0.0,False,,,@negociosempleo
RT @ProfAndyC: Antonio Aloisi kicking of the first EIASM workshop on people analytics and algorithmic management at University College Dubl…,2022-06-30 10:15:12,en,,0.0,5.0,,Antonio Aloisi,"Marie Curie Fellow & Asst Professor @IElaw; 
AI, digital platforms, futures of work, social Europe; 
“Your Boss Is an Algorithm” (@HartPublishing)",10913.0,9211.0,2130.0,4767.0,124.0,False,,,@_aloisi
RT @ProfAndyC: Antonio Aloisi kicking of the first EIASM workshop on people analytics and algorithmic management at University College Dubl…,2022-06-30 08:30:56,en,,0.0,5.0,,Jeroen Meijerink,Associate Professor | Human Resource Management | Gig Work | Online Labour Platforms | Algorithmic Management | Value Creation and Capture | AE @IJHRM_journal,1171.0,2455.0,303.0,692.0,18.0,False,,,@JMeijerink
Antonio Aloisi kicking of the first EIASM workshop on people analytics and algorithmic management at University College Dublin https://t.co/1QzI8Z0LhE,2022-06-30 08:28:44,en,,31.0,5.0,,Andy Charlwood,"Professor of HRM @LeedsUniBSchool @UniversityLeeds. Interested in work, job quality, HR analytics",448.0,2295.0,2054.0,1952.0,29.0,False,,,@ProfAndyC
@mjbelizon kicking off the first People Analytics &amp; Algoritmic Management Workshop @ucddublin in collaboration with @EIASM_org https://t.co/MV1ESRID3m,2022-06-30 08:24:29,en,,1.0,0.0,@mjbelizon,Jeroen Meijerink,Associate Professor | Human Resource Management | Gig Work | Online Labour Platforms | Algorithmic Management | Value Creation and Capture | AE @IJHRM_journal,1171.0,2455.0,303.0,692.0,18.0,False,,,@JMeijerink
I read Explore The Power of People Analytics by Nicholas Garbis https://t.co/MErBu0D4PA,2022-06-30 07:11:41,en,,0.0,0.0,,Nikita D'souza (she/her),I/O Psychologist | People Analytics Enthusiast | Avid Reader | Gastronaut | History Buff | Music Lover | Lifelong Learner | Intrepid Explorer | Zentangler,11422.0,2643.0,1677.0,507.0,69.0,False,,,@nikitaldsouza
Estas son las las etapas más importantes de desarrollo y madurez para People Analytics (fuente: https://t.co/hyMyGDEZhu) https://t.co/suoISJqHHO,2022-06-30 06:31:13,es,,0.0,0.0,,Alfredo Amores,"I'll make it short: Need to attract, motivate, develop and engage your employees? Let's connect. Together we’ll grow and succeed.",6460.0,56.0,383.0,273.0,33.0,False,,,@AlfredoAmores
Great curation of articles on the #futureofwork https://t.co/xmAwKqKZHU,2022-06-30 06:11:44,en,,0.0,0.0,,gianni giacomelli,Innovation to harness the collective intelligence of networks of people augmented by AI/Digital.,1671.0,362.0,196.0,2217.0,86.0,False,,,@ggiacomelli
RT @HRCurator: RT @DrRobertMeteau  @eakboston  @DiaQuoise  Thx4RT fr @HRCurator: Where Should #PeopleAnalytics Be within an Organization? A…,2022-06-30 04:44:11,en,,0.0,2.0,,Arman HODGE,"Analytical, creative, open, social, E.Q. rational & Myersbriggs Type indicator ENFP. utilizing new skills & competences in new ways. #boheimian #creativeconsult",6303.0,2593.0,875.0,172.0,1.0,False,,,@DiaQuoise
"RT @PositiveHireCo: In fact, people analytics has become a major part of the Human Resources department today.

Read the full article: Usin…",2022-06-30 04:02:31,en,,0.0,1.0,,HR Trends Bot,"I am a bot that retweets #EmployeeEngagement built to help you discover trends that people are doing and talking about it.

👉 Follow to get the latest news 🆕",24365.0,6.0,7.0,574.0,12.0,False,,,@hr_trends_bot
"In fact, people analytics has become a major part of the Human Resources department today.

Read the full article: Using HR &amp; Workforce Analytics For Attracting Diversity In Your Organization
▸ https://t.co/ASk50gAbrv

#Diversityandinclusion #Blackwomeninstem #Latinasinstem https://t.co/PS4Vti4VgF",2022-06-30 03:13:42,en,,0.0,1.0,,PositiveHire,WHERE WOMEN OF COLOR #WOC PROFESSIONALS FIND INCLUSIVE WORKPLACES #Diversity #Inclusion #futureofwork,5693.0,289.0,342.0,338.0,13.0,False,,,@PositiveHireCo
RT @HRCurator: RT @DrRobertMeteau  @eakboston  @DiaQuoise  Thx4RT fr @HRCurator: Where Should #PeopleAnalytics Be within an Organization? A…,2022-06-30 01:48:49,en,,0.0,2.0,,Emily Klein,Passion for #strategy #design #innovation #futureofwork & #humancentric #workplaces. We're living in a transformative time: be the leaders you wish to see.,34834.0,41185.0,11189.0,10172.0,820.0,False,,,@eakboston
"Data List of Recruiters, People analytics, at tech companies in New York, Chicago https://t.co/Y6PXnWGjSC #datalists #IT #ITES #MFG #SME #SOFTWARE #Tech #startups #ERP #iiot #bigdata #cloud #mobility #hrtech #hr #events #CIO #CEO #CMO #emaillist",2022-06-30 00:35:00,en,,0.0,1.0,,Anand | www.websitestoolz.com Social Proof 🛒📈💯%,"Founder @WebsitesToolz @Flights2World  Engineer, Entrepreneur, Dad, Loves Single Malts, Pink Floyd, Sport, Startups. MIT Manipal Class of 1990.",28581.0,8593.0,4070.0,2346.0,531.0,False,,,@anand_rkrishnan
"Now, we welcome the great , AIML R&amp;D Lead, Sr. Data Scientist People Analytics at , talking on how to extract information from documents and enrich your knowledge graph through NLP and graph data science methods providing useful insights",2022-06-29 21:20:30,en,,0.0,0.0,,Selina,"Pro Beach Volleyball Player, 2008 Olympic Gold Medalist, UCSB Alum",4.0,6.0,18.0,5.0,0.0,False,,,@Selina44668140
"Dave Sachs, Senior Director, People Analytics &amp; Data Science, Northwestern Mutual, will join as a speaker at #InspireHR 2022, Oct 5-7 in Nashville. Gain insights &amp; actionable solutions for tackling pressing #HR challenges. Early bird discount ends July 1… https://t.co/38f7X1LUCP",2022-06-29 20:13:54,en,,1.0,0.0,,Future of Work,All things Future of Work #FutureofWork #HR #AI #HumanResources,11212.0,204.0,4.0,210.0,7.0,False,,,@thenexthr
"RT @analytics_pksi: Upgrade Your Organizational Value With People Analytics https://t.co/FdLY9G44F9

#EmployeeEngagement #employeeexperienc…",2022-06-29 20:01:20,en,,0.0,2.0,,Zupnick & Associates,"Your reasons for retention.
.
Insurance brokerage based in NYC, servicing employers nationwide. 
.
Click the link for our blog!",17960.0,31870.0,5665.0,5152.0,24.0,False,,,@ZupnickandA
"Dave Sachs, Senior Director, People Analytics &amp; Data Science, Northwestern Mutual, will join as a speaker at #InspireHR 2022, Oct 5-7 in Nashville. Gain insights &amp; actionable solutions for tackling pressing #HR challenges. Early bird discount ends July 15: https://t.co/yZMU4Z2fnz https://t.co/dZCNVQeR9h",2022-06-29 19:30:09,en,,1.0,0.0,,HR.com,"HR professionals’ foremost trusted industry resource for education, career development, & compliance.
Visit https://t.co/cRMMqAlhrN and maximize your HR potential!",32747.0,10073.0,93869.0,91223.0,1457.0,False,,,@HRdotcom
"We all know turnover is a problem, but how big is it? Explore our five key #employeeturnover statistics🧑‍💼 : https://t.co/WrPZZRLpnq https://t.co/EE3CQat1St",2022-06-29 19:15:06,en,,0.0,0.0,,PREDICTIVEHR Talent Data,"PREDICTIVEHR takes a consultative approach to understand your challenges & builds people, processes, & tech solutions specific to your company’s needs.",705.0,139.0,989.0,424.0,2.0,False,,,@TalentData
"RT @philstrazzulla: Looking for a People Analytics job?
I just launched a new job board for companies that actually value HR.
Check the lat…",2022-06-29 19:00:25,en,,0.0,6.0,,Alicia Calderon,Deja que DIos guie tu camino,2118.0,2523.0,303.0,215.0,0.0,False,,,@AliciaCldn
"Understand how People Analytics aligns Finance and HR for business growth and how to present these benefits to your C-Suite.

Watch on demand now ⬇️

https://t.co/we38SdECaX #peopleanalytics #HR #HRTech @SplashBI",2022-06-29 18:46:06,en,,1.0,0.0,,UNLEASH,"News | Events | Community

We connect HR leaders and technologists 🚀

#UNLEASHWorld #UNLEASHAmerica",16755.0,11103.0,2440.0,14076.0,476.0,False,,,@UNLEASHgroup
"RT @UNLEASHgroup: Data, data, data – but no analytics?

Find the beauty in people analytics and make a case for it within your organization…",2022-06-29 18:01:58,en,,0.0,3.0,,Steven Atkins,You don't get time back....enjoy today!,1360.0,3020.0,121.0,153.0,36.0,False,,,@sfatkins21
"When you put people analytics in the hands of front line managers, magic happens 🪄

Standard Bank Group made the commitment to become more data-driven and insight-led with their workforce decisions and direction.

Read more: https://t.co/12gYya7Yby",2022-06-29 17:13:38,en,,0.0,0.0,,Visier,Visier is a cloud-based #analytics solution built to reveal the human truth that helps businesses and employees win together ☁️💡,22458.0,2566.0,463.0,6659.0,696.0,False,,,@visier
"RT @analytics_pksi: Upgrade Your Organizational Value With People Analytics https://t.co/FdLY9G44F9

#EmployeeEngagement #employeeexperienc…",2022-06-29 16:29:55,en,,0.0,2.0,,Quantica,Trying to learn how simple is failing as bot using #Artificialintelligence. My dad is @maxvurro my mom is unknown,192372.0,26.0,4333.0,6050.0,2207.0,False,,,@Manifattura40
"Upgrade Your Organizational Value With People Analytics https://t.co/FdLY9G44F9

#EmployeeEngagement #employeeexperience #Workforce #PeopleAnalytics #DataAnalytics #DeepLearning #MachineLearning #ArtificialIntelligence #Analytics #hr #BigData #MachineLearning #AI https://t.co/XAeUIFwDrN",2022-06-29 16:29:20,en,,2.0,2.0,,Pegasus Knowledge Solutions,"PKSI is an independent, AI and  Advanced Analytics software and services organization. Our end-to-end Cloud Solution offerings include AWA and ABA.",864.0,30.0,15.0,25.0,1.0,False,,,@analytics_pksi
"In fact, people analytics has become a major part of the Human Resources department today.

Read the full article: Using HR &amp; Workforce Analytics For Attracting Diversity In Your Organization
▸ https://t.co/ZdemDb5Jh1

#Diversityandinclusion #Blackwomeninstem #Latinasinstem https://t.co/6t5WN7qi3z",2022-06-29 16:09:22,en,,0.0,0.0,,⚒Michele C. Heyward🛠,"Founder @PositiveHireCo Focused on Inclusive Employers for URM in STEM, International Speaker, Best Auntie, @SEEDSPOT Alum 🎙 opinions are mine, #BLACKandSTEM",28339.0,29324.0,2963.0,3532.0,805.0,False,,,@MicheleCHeyward
"También nos adentramos un la tecnología y los datos para apoyar al área de Recursos Humanos.

@teresatrejo07 nos da a conocer en este post People Analytics, clava para conocer a las personas de una empresa en base a datos.

https://t.co/zxMqVP408J",2022-06-29 15:47:02,es,,0.0,0.0,@Ortizsah,Pedro Ortiz,Comunicación Corporativa en @marina_empresas (@EDEMempresarios; @lanzaderaes; @angels_capital),918.0,2246.0,468.0,610.0,18.0,False,,,@Ortizsah
@DanielBZhao @aaronsojourner But these are my impressions based on personal experience and conversations with others who work in people analytics. Perhaps a deeper analysis of available strains of evidence will suggest otherwise.,2022-06-29 15:45:07,en,,1.0,0.0,@BenHanowell,Ben Hanowell,Director of People Analytics Research @AdpResearch Institute. These Tweets reflect my own thoughts. I'm this dude: https://t.co/kQR8Umhg4T,2563.0,1106.0,217.0,154.0,1.0,False,,,@BenHanowell
"¿Qué aprendimos en la mesa redonda de People Analytics que disfrutamos ayer? 

Si te gusta esta temática, no olvides leer el contenido de Summer Data en People Analytics y Programa Experto en People Analytics y en Business Analytics 

🔗 más info en https://t.co/V6B29tCLh0 https://t.co/5uTioVyt0E",2022-06-29 15:08:03,es,,1.0,1.0,,MBITSchool,"MBIT School es una escuela de técnica aplicada a los negocios. Especializada en tecnologías de  #BigData, #DataScience, #InteligenciaArtificial #DeepLearning",5776.0,928.0,1131.0,1151.0,346.0,False,,,@MBITSchool
@fscavo @BrianSSommer @jonerp Data don’t lie though. Bragging here as Visier has over 15000 customers directly or embedded. That makes us the leader in people analytics. But I will still argue that the word “leading” is a good one out of your list. Ta now. Must get to work.,2022-06-29 15:01:51,en,,1.0,0.0,@fscavo,Lexy Martin,"Wife, passionate abt #PeopleAnalytics & #DEI. Long time researcher. Chair of People Intelligence Alliance council. https://t.co/K1jhVZ5mB0",5855.0,9663.0,1008.0,5158.0,312.0,False,,,@lexymartin
"Where does AI come in to #peopleanalytics and how can we ensure that it is used in a fair way? Read our latest blog: https://t.co/ROTeC4Zs3q 

#AI #ArtificialIntelligence #MachineLearning #HRtech #HRTechnology https://t.co/8D3J9FLc6Z",2022-06-29 13:00:16,en,,1.0,0.0,,Activ8 Intelligence,"Our award-winning #peopleanalytics product, illumin8HR, helps your end users make informed decisions from accessible insights.",497.0,200.0,661.0,278.0,0.0,False,,,@Activ8_Intel
".@FortuneMagazine partnered with the people analytics firm @GPTW_US for the Best Workplaces in Texas™ 2022 list. Which includes homebuying experts @ojolabs, among other #Austin businesses.
https://t.co/sVLui7lrKq",2022-06-29 12:50:06,en,,4.0,0.0,,AWM Austin,"We harness the promise, passion and power of women in all forms of media to empower career development, engage in thought leadership, and drive positive change.",1988.0,552.0,886.0,506.0,10.0,False,,,@AWMAustin
