Title	Source	Date	url	Category	Size
Un presupuesto provisional para empezar a cerrar el año	LA NACION (Argentina)	Mon, 05 Nov 2018 04:48:10 GMT	https://www.lanacion.com.ar/2188540-un-presupuesto-provisional-para-empezar-a-cerrar-el-ano	Destacadas	1
El dólar cae 12 centavos a $ 36,48 y anota su cuarto descenso en fila (mayorista sube)	Ambito.com	Mon, 05 Nov 2018 15:54:43 GMT	http://www.ambito.com/938554-el-dolar-cae-12-centavos-a--3648-y-anota-su-cuarto-descenso-en-fila-mayorista-sube	Economía	1
Argentina XV debutará en el Americas ante Brasil	ESPN Deportes	Mon, 05 Nov 2018 18:03:30 GMT	http://espndeportes.espn.com/rugby/nota/_/id/4947687/argentina-xv-debutara-en-el-americas-ante-brasil	Deportes	1
Hirieron a dos policías federales en medio de un operativo contra el narcotráfico	El Intransigente	Mon, 05 Nov 2018 14:28:33 GMT	https://www.elintransigente.com/policiales/2018/11/5/hirieron-dos-policias-federales-en-medio-de-un-operativo-contra-el-narcotrafico-521541.html	Destacadas	1
La historia de Los Pepes, el grupo armado ilegal que ayudó a matar a Pablo Escobar	Infobae.com	Sun, 04 Nov 2018 09:36:16 GMT	https://www.infobae.com/america/historia-america/2018/11/04/la-historia-de-los-pepes-el-grupo-armado-ilegal-que-ayudo-a-matar-a-pablo-escobar/	Destacadas	1
Peligroso delincuente tucumano que se escapó de Villa Urquiza fue apresado en el monte santiagueño: no tenía comida	Contexto	Mon, 05 Nov 2018 02:54:18 GMT	https://www.contextotucuman.com/nota/130207/peligroso-delincuente-tucumano-que-se-escapo-de-villa-urquiza-fue-apresado-en-el-monte-santiagueno-no-tenia-comida.html	Destacadas	1
Piden hasta un millón y medio de pesos por una platea para la Superfinal de la Copa Libertadores	TN	Tue, 06 Nov 2018 19:26:09 GMT	https://tn.com.ar/deportes/esencial/la-superfinal-de-la-copa-libertadores-revenden-una-platea-un-millon-y-medio-de-pesos_912991	Deportes	3807
Donald Trump presume de un “tremendo éxito” en las elecciones legislativas de Estados Unidos	Clarín.com	Wed, 07 Nov 2018 05:12:14 GMT	https://www.clarin.com/mundo/donald-trump-presume-tremendo-exito-elecciones-legislativas-unidos_0_32r_M-jqn.html	Destacadas	2008
Donald Trump presume de un “tremendo éxito” en las elecciones legislativas de Estados Unidos	Clarín.com	Wed, 07 Nov 2018 05:12:14 GMT	https://www.clarin.com/mundo/donald-trump-presume-tremendo-exito-elecciones-legislativas-unidos_0_32r_M-jqn.html	Internacional	2008
Las primeras medidas de Jorge Almirón para levantar al “abatido” San Lorenzo	Clarín.com	Tue, 06 Nov 2018 20:33:04 GMT	https://www.clarin.com/deportes/futbol/san-lorenzo/primeras-medidas-jorge-almiron-levantar-abatido-san-lorenzo_0_djzsxlLGA.html	Deportes	257
Con el yuan golpeado, el swap chino suma menos dólares a las reservas	El Cronista	Tue, 06 Nov 2018 14:32:36 GMT	https://www.cronista.com/finanzasmercados/Con-el-yuan-golpeado-el-swap-chino-suma-menos-dolares-a-las-reservas-20181105-0085.html	Economía	255
Explosivo cruce de Pichetto con su vice en el Senado	MDZ Online	Wed, 07 Nov 2018 00:35:19 GMT	https://www.mdzol.com/politica/Explosivo-cruce-de-Pichetto-con-su-vice-en-el-Senado-20181106-0124.html	Destacadas	238
Con el apoyo del PJ, el oficialismo le dio dictamen al presupuesto en el Senado	LA NACION (Argentina)	Tue, 06 Nov 2018 23:06:43 GMT	https://www.lanacion.com.ar/2189189-senado-con-apoyo-del-pj-oficialismo-le	Nacional	238
De diputado a presidente electo: Bolsonaro estrena nuevo rol en el Congreso	El Cronista	Tue, 06 Nov 2018 20:57:00 GMT	https://www.cronista.com/internacionales/De-diputado-a-presidente-electo-Bolsonaro-estrena-nuevo-rol-en-el-Congreso-20181106-0060.html	Internacional	232
Gobierno, CGT y empresarios: apuro por la “letra chica” y jugadas extrañas	Infobae.com	Wed, 07 Nov 2018 06:48:08 GMT	https://www.infobae.com/politica/2018/11/07/gobierno-cgt-y-empresarios-apuro-por-la-letra-chica-y-jugadas-extranas/	Nacional	225
La CGT se reunió con empresarios y el Gobierno: acordaron un bono de $5.000	Minutouno.com	Tue, 06 Nov 2018 19:48:18 GMT	https://www.minutouno.com/notas/3094145-la-cgt-se-reunio-empresarios-y-el-gobierno-acordaron-un-bono-5000	Destacadas	225
La justicia francesa arrestó a 6 personas que planeaban un atentado contra la vida de Emmanuel Macron	Infobae.com	Tue, 06 Nov 2018 23:28:58 GMT	https://www.infobae.com/america/mundo/2018/11/06/la-justicia-francesa-arresto-a-6-personas-que-planeaban-un-atentado-contra-la-vida-de-emmanuel-macron/	Internacional	214
Cande Tinelli abrió su corazón al contar que sufrió bulimia y anorexia y las famosas la apoyaron	Infobae.com	Tue, 06 Nov 2018 16:57:57 GMT	https://www.infobae.com/teleshow/infoshow/2018/11/06/cande-tinelli-abrio-su-corazon-al-contar-que-sufrio-bulimia-y-anorexia-y-las-famosas-la-apoyaron/	Entretenimiento	170
Samsung dará a conocer detalles sobre su teléfono plegable	Minutouno.com	Tue, 06 Nov 2018 21:02:49 GMT	https://m.minutouno.com/notas/3094167-samsung-dara-conocer-detalles-su-telefono-plegable	Ciencia y Tecnología	150
Creen que el asteroide Oumuamua sería una nave extraterrestre	El Tribuno.com.ar	Tue, 06 Nov 2018 18:56:49 GMT	https://www.eltribuno.com/salta/nota/2018-11-6-15-43-0-creen-que-el-asteroide-oumuamua-seria-una-nave-extraterrestre	Ciencia y Tecnología	149
Australia: un joven murió tras quedar ocho años tetrapléjico por comer una babosa viva	Minutouno.com	Tue, 06 Nov 2018 13:25:53 GMT	https://m.minutouno.com/notas/3094106-australia-un-joven-murio-quedar-ocho-anos-tetraplejico-comer-una-babosa-viva	Salud	118
Los Súper de Guille vs. Gallardo como DT'S	Olé	Tue, 06 Nov 2018 23:27:31 GMT	https://www.ole.com.ar/futbol-primera/river-boca-clasicos-guillermo-gallardo-derbies_0_X_uX_otpL.html	Deportes	112
Macri, ¿es o se hace?	La Voz del Interior	Tue, 06 Nov 2018 18:54:07 GMT	http://www.lavoz.com.ar/politica/macri-es-o-se-hace	Destacadas	107
"Mauricio Macri agitó su reelección: ""Estoy listo para continuar"""	TN	Tue, 06 Nov 2018 18:01:17 GMT	https://tn.com.ar/politica/mauricio-macri-agito-su-reeleccion-estoy-listo-para-continuar_912960	Nacional	107
Un pescador rescató a un bebé de un año y medio que encontró flotando en el agua	TN	Tue, 06 Nov 2018 20:51:03 GMT	https://tn.com.ar/internacional/un-pescador-rescato-un-bebe-de-un-ano-y-medio-que-encontro-flotando-en-el-agua_912997	Internacional	103
Bill Gates dio un discurso junto a un tarro de excremento para fomentar su nueva iniciativa en China	Infobae.com	Tue, 06 Nov 2018 12:40:24 GMT	https://www.infobae.com/america/mundo/2018/11/06/bill-gates-dio-un-discurso-junto-a-un-tarro-de-excremento-para-fomentar-su-nueva-iniciativa-en-china/	Internacional	98
Alexandria Ocasio-Cortez cumplió con los pronósticos y será la congresista más joven en la historia de Estados Unidos	Clarín.com	Wed, 07 Nov 2018 03:39:53 GMT	https://www.clarin.com/mundo/alexandria-ocasio-cortez-cumplio-pronosticos-congresista-joven-historia-unidos_0_7XuIcEUM-.html	Internacional	97
La industria se derrumbó casi 12% en septiembre, su peor caída en 16 años	iprofesional.com	Wed, 07 Nov 2018 01:43:15 GMT	https://www.iprofesional.com/economia/280979-industria-indec-importaci%25C3%25B3n-La-industria-se-derrumbo-casi-12-en-septiembre-su-peor-caida-en-16-anos	Economía	90
Tragedia en el Delta: la relación de Yanina Braile con su novio y las dudas y la bronca de sus vecinos	Infobae.com	Wed, 07 Nov 2018 01:23:19 GMT	https://www.infobae.com/sociedad/policiales/2018/11/06/tragedia-en-el-delta-la-relacion-de-yanina-braile-con-su-novio-y-las-dudas-y-la-bronca-de-sus-vecinos/	Destacadas	88
Tragedia en el Delta: la relación de Yanina Braile con su novio y las dudas y la bronca de sus vecinos	Infobae.com	Wed, 07 Nov 2018 01:23:19 GMT	https://www.infobae.com/sociedad/policiales/2018/11/06/tragedia-en-el-delta-la-relacion-de-yanina-braile-con-su-novio-y-las-dudas-y-la-bronca-de-sus-vecinos/	Nacional	88
"Acusan a un jugador de hacerse expulsar para ver el Superclásico: ""Es mentira, soy un profesional"""	TN	Wed, 07 Nov 2018 01:21:16 GMT	https://tn.com.ar/deportes/esencial/acusaron-un-jugador-de-hacerse-expulsar-para-ver-el-superclasico-es-mentira-soy-un-profesional_913114	Deportes	82
Murió en un accidente de tránsito Gonzalo Salías, la joven promesa del pádel argentino	TN	Tue, 06 Nov 2018 12:13:11 GMT	https://tn.com.ar/deportes/esencial/murio-gonzalo-salias-la-joven-promesa-del-padel-argentino_912786	Deportes	80
"Marcela Tauro, filosa con Cabré tras correr la maratón: ""Lo emociona la cantidad de plata que le pusieron"""	Ciudad Magazine	Tue, 06 Nov 2018 14:39:56 GMT	https://www.ciudad.com.ar/espectaculos/marcela-tauro-filosa-cabre-tras-correr-maraton-emociona-cantidad-plata-pusieron_109125	Entretenimiento	73
Campeones con Boca y River	Olé	Tue, 06 Nov 2018 20:41:57 GMT	https://www.ole.com.ar/futbol-internacional/libertadores/river-boca-final-copa-libertadores-sabado-jugadores-salieron-campeones-en-dos-superclasico_0_b13E4sUyZ.html	Deportes	73
Una prueba de ADN puede convertir a una plebeya en princesa	Radio Mitre	Wed, 07 Nov 2018 02:51:02 GMT	https://radiomitre.cienradios.com/una-prueba-de-adn-puede-convertir-a-una-plebeya-en-princesa/	Internacional	68
Macri se reunió Rosenkrantz y Highton y le mandó una señal a la Corte	LA NACION (Argentina)	Tue, 06 Nov 2018 20:50:26 GMT	https://www.lanacion.com.ar/2189082-mauricio-macri-recibe-carlos-rosenkrantz-elena-highton	Nacional	61
Mauricio Macri almorzó con jueces de la Corte Suprema, a la espera de un fallo clave por las jubilaciones	TN	Tue, 06 Nov 2018 14:33:18 GMT	https://tn.com.ar/politica/mauricio-macri-almuerza-con-jueces-de-la-corte-suprema-la-espera-de-un-fallo-clave-por-las_912846	Destacadas	61
"Le habían robado las cenizas de su hija y se las devolvieron: ""¡Luján volvió a casa!"""	Infobae.com	Tue, 06 Nov 2018 22:52:43 GMT	https://www.infobae.com/sociedad/2018/11/06/le-habian-robado-las-cenizas-de-su-hija-y-se-las-devolvieron-lujan-volvio-a-casa/	Destacadas	60
La NASA publica el primer vídeo de ultra alta resolución grabado en el espacio	Pueblo en linea	Wed, 07 Nov 2018 04:50:46 GMT	http://spanish.peopledaily.com.cn/n3/2018/1107/c92121-9515960.html	Ciencia y Tecnología	59
Las 100 mejores fotos de Ricardo Fort en el día de su cumpleaños	Perfil.com	Mon, 05 Nov 2018 19:07:05 GMT	https://caras.perfil.com/2018-11-05-368601-las-100-mejores-fotos-de-ricardo-fort-en-el-dia-de-su-cumpleanos/	Entretenimiento	55
En España aseguran que Real Madrid cerrará el pase de Exequiel Palacios luego de la Superfinal	Infobae.com	Wed, 07 Nov 2018 04:07:30 GMT	https://www.infobae.com/deportes-2/2018/11/06/en-espana-aseguran-que-real-madrid-cerrara-el-pase-de-exequiel-palacios-luego-de-la-superfinal/	Deportes	53
La función más útil de WhatsApp que quizá no sabías que existía	Tiempo de San Juan	Tue, 06 Nov 2018 13:05:53 GMT	https://www.tiempodesanjuan.com/elmundo/2018/11/6/la-funcion-mas-util-de-whatsapp-que-quiza-no-sabias-que-existia-235686.html	Ciencia y Tecnología	52
Una mujer policía mató a un motochorro que asaltó un súper chino y la absolvieron	Clarín.com	Tue, 06 Nov 2018 18:55:00 GMT	https://www.clarin.com/policiales/mujer-policia-mato-motochorro-asalto-super-chino-absolvieron_0_la2GoPJzd.html	Nacional	46
Quién es Jared Polis, el primer gobernador abiertamente gay de Estados Unidos	Infobae.com	Wed, 07 Nov 2018 03:03:55 GMT	https://www.infobae.com/america/eeuu/2018/11/07/quien-es-jared-polis-el-primer-gobernador-abiertamente-gay-de-estados-unidos/	Internacional	42
Esmeralda Mitre hizo una imitación que traerá mucha polémica	Clarín.com	Tue, 06 Nov 2018 03:27:13 GMT	https://www.clarin.com/espectaculos/tv/esmeralda-mitre-hizo-imitacion-traera-mucha-polemica_0_iaBc9Hbpb.html	Entretenimiento	42
Los últimos cinco Súper en La Bombonera	Olé	Tue, 06 Nov 2018 20:27:11 GMT	https://www.ole.com.ar/futbol-internacional/libertadores/river-boca-ultimos-clasicos-bombonera_0_Ud4FNPj0e.html	Deportes	42
El Merval puso fin a su rally alcista de 5 ruedas y bajó 1,4% (pesó mal dato de industria)	Ambito.com	Tue, 06 Nov 2018 21:21:46 GMT	http://www.ambito.com/938695-el-merval-puso-fin-a-su-rally-alcista-de-5-ruedas-y-bajo-14-peso-mal-dato-de-industria	Economía	40
Hallan muerta a la joven que fue a bailar a Rancul	La Pampa La Arena	Wed, 07 Nov 2018 03:35:00 GMT	http://www.laarena.com.ar/la_pampa-hallan-muerta-a-la-joven-que-fue-a-bailar-a-rancul-2021633-163.html	Nacional	39
La vacunación de sarampión y rubéola ya alcanzó un 72% de cobertura	La Voz del Interior	Tue, 06 Nov 2018 16:34:23 GMT	http://www.lavoz.com.ar/ciudadanos/vacunacion-de-sarampion-y-rubeola-ya-alcanzo-un-72-de-cobertura	Salud	38
Muertes de bebés por desatención: qué ocurrió con los padres en Estados Unidos y España	Infobae.com	Wed, 07 Nov 2018 03:16:03 GMT	https://www.infobae.com/sociedad/2018/11/07/muertes-de-bebes-por-desatencion-que-ocurrio-con-los-padres-en-estados-unidos-y-espana/	Destacadas	31
Muertes de bebés por desatención: qué ocurrió con los padres en Estados Unidos y España	Infobae.com	Wed, 07 Nov 2018 03:16:03 GMT	https://www.infobae.com/sociedad/2018/11/07/muertes-de-bebes-por-desatencion-que-ocurrio-con-los-padres-en-estados-unidos-y-espana/	Nacional	31
Pymes: lanzan líneas para financiar exportaciones	Clarín.com	Mon, 05 Nov 2018 16:05:23 GMT	https://www.clarin.com/economia/pymes-lanzan-lineas-financiar-exportaciones_0_qkCaB7YpD.html	Economía	30
Dan un gran paso para descubrir cómo se construyeron las pirámides de Egipto	Clarín.com	Tue, 06 Nov 2018 20:45:01 GMT	https://www.clarin.com/sociedad/dan-gran-paso-descubrir-construyeron-piramides-egipto_0_-f4lX7cAH.html	Internacional	28
Cómo será el Palacio Celeste, la estación espacial que lanzará China en 2022	Clarín.com	Tue, 06 Nov 2018 15:30:41 GMT	https://www.clarin.com/sociedad/palacio-celeste-estacion-espacial-lanzara-china-2022_0_D0a3jwolR.html	Ciencia y Tecnología	28
River dio a conocer los precios de las entradas para el partido de vuelta ante Boca	Clarín.com	Tue, 06 Nov 2018 21:03:51 GMT	https://www.clarin.com/deportes/futbol/river-plate/river-dio-conocer-precios-entradas-partido-vuelta-boca_0_pDFh9rg_S.html	Deportes	28
HPV, el virus que lleva 500 000 años matando al hombre a través del sexo	TN	Wed, 07 Nov 2018 01:50:37 GMT	https://tn.com.ar/salud/mujer/hpv-el-virus-que-lleva-500-000-anos-matando-al-hombre-traves-del-sexo_913121	Salud	26
Alerta por la resistencia a los antibióticos: sólo en Europa las superbacterias matan a 33.000 personas al año	Clarín.com	Tue, 06 Nov 2018 17:29:53 GMT	https://www.clarin.com/sociedad/alerta-resistencia-antibioticos-solo-europa-superbacterias-matan-33-000-personas-ano_0_iCATN2nnQ.html	Salud	25
Elecciones en Estados Unidos: los demócratas le arrebatan las primeras bancas al oficialismo en Diputados	Clarín.com	Wed, 07 Nov 2018 02:15:22 GMT	https://www.clarin.com/mundo/republicanos-obtienen-primera-banca-kentucky_0_8Gbo8t2Ls.html	Internacional	24
Motorola One: la gama media busca nuevo rey	Hipertextual	Wed, 07 Nov 2018 07:33:50 GMT	https://hipertextual.com/presentado-por/motorola/motorola-one-analisis	Ciencia y Tecnología	20
Mery del Cerro bancó a Meme Bouquet luego de que lo acusaran de discriminar a una chica trans	Pronto	Tue, 06 Nov 2018 16:52:32 GMT	https://www.pronto.com.ar/articulo/famosos/mery-cerro-banco-meme-bouquet-luego-acusaran-discriminar-chica-trans/20181106133421303549.html	Entretenimiento	18
Cesárea de urgencia a una nena de 13 años desnutrida y con un embarazo de casi 7 meses	Clarín.com	Tue, 06 Nov 2018 19:50:00 GMT	https://www.clarin.com/sociedad/cesarea-urgencia-nena-13-anos-desnutrida-embarazo-meses_0_JDbgDj8_N.html	Nacional	18
Aumentan muertes por cáncer de piel en hombres por simple razón	MDZ Online	Tue, 06 Nov 2018 10:19:39 GMT	https://www.mdzol.com/sociedad/Aumentan-muertes-por-cancer-de-piel-en-hombres-por-simple-razon-20181106-0006.html	Salud	18
La Construcción bajó 4,2% en septiembre: es la caída más fuerte en 20 meses	Clarín.com	Tue, 06 Nov 2018 19:43:04 GMT	https://www.clarin.com/economia/economia/construccion-septiembre-caida-fuerte-20-meses_0_KbJ9cuCVR.html	Economía	16
Lanzan un nuevo medicamento contra la diabetes	MDZ Online	Mon, 05 Nov 2018 09:23:13 GMT	https://www.mdzol.com/sociedad/Lanzan-un-nuevo-medicamento-contra-la-diabetes-20181104-0074.html	Salud	15
Una pareja fue eliminada del “Bailando 2018”	Clarín.com	Wed, 07 Nov 2018 03:45:54 GMT	https://www.clarin.com/espectaculos/tv/pareja-eliminada-bailando-2018_0_uRxr962dw.html	Entretenimiento	12
Chevrolet revela el Camaro y confirma que todos los nuevos lanzamientos tendrán Wi Fi a partir de 2019	iprofesional.com	Tue, 06 Nov 2018 10:53:39 GMT	https://www.iprofesional.com/autos/280923-chevrolet-automotriz-vehiculos-Chevrolet-revela-el-Camaro-y-confirma-que-todos-los-nuevos-lanzamientos-tendran-Wi-Fi-a-partir-de-2019	Economía	11
Cómo fue el show de Puel Kona, la banda mapuche que eligió Roger Waters	LA NACION (Argentina)	Wed, 07 Nov 2018 00:30:30 GMT	https://www.lanacion.com.ar/2189206-como-fue-show-puel-kona-banda-eligio	Entretenimiento	9
Tener déficit de atención aumenta tu creatividad	Su Médico	Fri, 02 Nov 2018 18:10:17 GMT	https://sumedico.com/deficit-de-atencion-personas-creativas/	Salud	9
Argentina, cerca de eliminar la Malaria	EL LITORAL	Tue, 06 Nov 2018 17:03:58 GMT	https://www.ellitoral.com/index.php/id_um/183091-argentina-cerca-de-eliminar-la-malaria-salud-internacionales.html	Salud	7
Mientras suben las naftas en Argentina, el petróleo toca mínimos en 7 meses	FM Impacto	Wed, 07 Nov 2018 04:13:10 GMT	http://www.fmimpacto107.com.ar/?p%3D83617	Economía	7
Caída del poder adquisitivo: suma más del 17% desde que asumió Macri	iprofesional.com	Wed, 07 Nov 2018 00:37:31 GMT	https://www.iprofesional.com/economia/281002-paritarias-indec-cta-Caida-del-poder-adquisitivo-suma-mas-del-17-desde-que-asumio-Macri	Economía	6
Se lanzó el programa “Chau Mosquito” en Posadas para prevenir enfermedades transferidas por el Aedes aegypti	Misiones OnLine	Tue, 06 Nov 2018 15:27:21 GMT	https://misionesonline.net/2018/11/06/se-lanzo-el-programa-chau-mosquito-en-posadas-para-prevenir-enfermedades-transferidas-por-el-aedes-aegypti/	Salud	6
Todos los looks de las figuras en la gran noche de Los Más Clickeados 2018	Ciudad Magazine	Wed, 07 Nov 2018 04:18:13 GMT	https://www.ciudad.com.ar/espectaculos/todos-looks-las-figuras-gran-noche-mas-clickeados-2018_109161	Entretenimiento	6
Mica Viciconte contó en ShowMatch hizo las paces con Flor Peña y volvió a pelearse con Laurita Fernández	Ciudad Magazine	Wed, 07 Nov 2018 03:23:05 GMT	https://www.ciudad.com.ar/espectaculos/mica-viciconte-conto-showmatch-hizo-las-paces-flor-pena-volvio-pelearse-laurita_109160	Entretenimiento	6
A cuánto va estar el dólar en 2019 y cuál será la inflación, según las consultoras privadas	LA NACION (Argentina)	Wed, 07 Nov 2018 00:33:25 GMT	https://www.lanacion.com.ar/2189110-a-cuanto-va-estar-dolar-2019-cual	Economía	6
Toyota Gazoo Racing: una edición limitada de la pick up inspirada en la gama de competición	iprofesional.com	Tue, 06 Nov 2018 20:39:00 GMT	https://www.iprofesional.com/autos/280985-vehiculos-toyota-automotriz-Toyota-Gazoo-Racing-una-edicion-limitada-de-la-pick-up-inspirada-en-la-gama-de-competicion	Economía	5
El extraño fenómeno que provoca el mayor meteorito del mundo	Clarín.com	Tue, 06 Nov 2018 11:31:26 GMT	https://www.clarin.com/viajes/extrano-fenomeno-provoca-mayor-meteorito-mundo_0_r-oz_Lng0.html	Ciencia y Tecnología	5
WhatsApp: conocé el increíble truco que convierte audios en textos	Tiempo de San Juan	Tue, 06 Nov 2018 17:45:00 GMT	https://www.tiempodesanjuan.com/elpais/2018/11/6/whatsapp-conoce-el-increible-truco-que-convierte-audios-en-textos-235769.html	Ciencia y Tecnología	5
Científicos hallan en Sudamérica los restos de una especie de dinosaurio nunca antes vista [VIDEO]	RPP	Sun, 04 Nov 2018 15:11:15 GMT	https://rpp.pe/mundo/latinoamerica/youtube-hallan-en-sudamerica-los-restos-de-una-especie-de-dinosaurio-nunca-antes-vista-video-noticia-1161470	Ciencia y Tecnología	4
Fitbit presentó en la Argentina sus relojes inteligentes Ionic, Versa y la pulsera Charge 3	LA NACION (Argentina)	Tue, 06 Nov 2018 17:37:34 GMT	https://www.lanacion.com.ar/2189035-fitbit-presento-argentina-sus-relojes-inteligentes-ionic	Ciencia y Tecnología	4
Otra joven denunció a Martín Ciccioli por acoso y mostró chats comprometedores	La Voz del Interior	Tue, 06 Nov 2018 20:11:01 GMT	http://vos.lavoz.com.ar/tv/otra-joven-denuncio-martin-ciccioli-por-acoso-y-mostro-chats-comprometedores	Entretenimiento	1
"Hallaron muerta a una adolescente y detuvieron a su primo: ""Me mandé una cagada"""	Infobae.com	Wed, 07 Nov 2018 01:26:50 GMT	https://www.infobae.com/sociedad/policiales/2018/11/06/hallaron-muerta-a-una-adolescente-y-detuvieron-a-su-primo-me-mande-una-cagada/	Destacadas	1
San Martín de Tucumán-San Martín de San Juan, Superliga: dos equipos que quieren salir del fondo de la tabla	LA NACION (Argentina)	Sun, 04 Nov 2018 14:01:34 GMT	https://www.lanacion.com.ar/2188225-san-martin-de-tucuman-san-martin-de-san-juan-superliga	Deportes	1
"Para el abogado de Cristina Kirchner, el juez manejó la causa con ""autoritarismo y arbitrariedad"""	Télam	Tue, 06 Nov 2018 15:57:19 GMT	http://www.telam.com.ar/notas/201811/303141-beraldi-dijo-que-bonadio-manejo-la-causa-con-autoritarismo-y-arbitrariedad.html	Destacadas	1
Un exitoso programa contra el dengue continúa en Tartagal	Bae Negocios	Tue, 06 Nov 2018 03:46:03 GMT	https://www.baenegocios.com/suplementos/Un-exitoso-programa-contra-el-dengue-continua-en-Tartagal-20181105-0066.html	Salud	1
Santiago del Estero: anuncian un bono de $15.000 y aumento del 40% para los estatales	LA NACION (Argentina)	Tue, 06 Nov 2018 19:00:46 GMT	https://www.lanacion.com.ar/2189125-santiago-del-estero-anuncian-bono-15000-aumento	Nacional	1
Elecciones en EE.UU.: se acabó la luna de miel ya Donald Trump le puede venir bien	Clarín.com	Wed, 07 Nov 2018 17:09:05 GMT	https://www.clarin.com/mundo/elecciones-eeuu-acabo-luna-miel-donald-trump-puede-venir-bien_0_W2TjBvEJ6.html	Internacional	2787
"Una comisión tripartita discute la ""letra chica"" del decreto sobre el bono de fin de año"	Infobae.com	Wed, 07 Nov 2018 14:54:01 GMT	https://www.infobae.com/politica/2018/11/07/una-comision-tripartita-discute-la-letra-chica-del-decreto-sobre-el-bono-de-fin-de-ano/	Nacional	451
El bono de fin de año abre una grieta entre la CGT y Moyano: qué dijo Daer	La Voz del Interior	Wed, 07 Nov 2018 14:36:15 GMT	http://www.lavoz.com.ar/politica/bono-de-fin-de-ano-abre-una-grieta-entre-cgt-y-moyano-que-dijo-daer	Destacadas	447
Una hebilla en forma de granada provocó un caos en España	TN	Wed, 07 Nov 2018 16:29:06 GMT	https://tn.com.ar/internacional/una-hebilla-en-forma-de-granada-provoco-un-caos-en-espana_913337	Internacional	336
Bill Gates y su frasco de excrementos: inventó un inodoro que funciona sin agua	Clarín.com	Wed, 07 Nov 2018 13:38:48 GMT	https://www.clarin.com/sociedad/bill-gates-frasco-excrementos-invento-inodoro-funciona-agua_0_lcHgzvzTP.html	Internacional	192
¿No estamos solos? Astrónomos de Harvard dicen que el Oumuamua es una nave extraterrestre	Los Andes (Mendoza)	Wed, 07 Nov 2018 00:38:27 GMT	https://losandes.com.ar/article/view?slug%3Dno-estamos-solos-astronomos-de-harvard-dicen-que-el-oumuamua-es-una-nave-extraterrestre	Ciencia y Tecnología	190
Cómo podría formar River en la segunda final si los que están en capilla son amonestados	Infobae.com	Wed, 07 Nov 2018 14:31:07 GMT	https://www.infobae.com/deportes-2/2018/11/07/como-podria-formar-river-en-la-segunda-final-si-los-que-estan-en-capilla-son-amonestados/	Deportes	190
¿El mundo gira a la derecha? Los casos de Trump, Bolsonaro y Macri	Diagonales.com	Wed, 07 Nov 2018 12:14:53 GMT	http://diagonales.com/contenido/el-mundo-gira-a-la-derecha-los-casos-de-trump-bolsonaro-y-macri/11964	Internacional	168
Samsung lanza su nuevo modelo de smartphone flexible	Punto Biz	Wed, 07 Nov 2018 14:45:28 GMT	https://puntobiz.com.ar/noticias/val/120729/val_s/43/samsung-lanza-su-nuevo-modelo-de-smartphone-flexible.html	Ciencia y Tecnología	162
Murió el joven que había quedado tetrapléjico por comer una babosa en un desafío entre amigos	LA NACION (Argentina)	Wed, 07 Nov 2018 13:56:05 GMT	https://www.lanacion.com.ar/2188708-murio-joven-habia-quedado-tetraplejico-comer-babosa	Salud	137
La actividad industrial de septiembre cayó 11,8 por ciento respecto a 2017	AgriTotal	Wed, 07 Nov 2018 15:23:42 GMT	http://www.agritotal.com/nota/37118-la-actividad-industrial-de-septiembre-cayo-11-8-por-ciento-respecto-a-2017/	Economía	132
Según la autopsia, la beba olvidada en un auto murió por hipertermia y asfixia a las cinco horas	Clarín.com	Wed, 07 Nov 2018 16:55:02 GMT	https://www.clarin.com/sociedad/autopsia-beba-olvidada-auto-murio-asfixia-horas_0_UPrMp4igo.html	Destacadas	131
Según la autopsia, la beba olvidada en un auto murió por hipertermia y asfixia a las cinco horas	Clarín.com	Wed, 07 Nov 2018 16:55:02 GMT	https://www.clarin.com/sociedad/autopsia-beba-olvidada-auto-murio-asfixia-horas_0_UPrMp4igo.html	Nacional	131
Un pescador vio en el mar algo que flotaba; se acercó y descubrió que era un bebé que aún estaba vivo	Univision	Mon, 05 Nov 2018 22:44:01 GMT	https://www.univision.com/noticias/trending/un-pescador-vio-en-el-mar-algo-que-flotaba-se-acerco-y-descubrio-que-era-un-bebe-que-aun-estaba-vivo	Internacional	124
Muerte en el Delta: el resultado de la autopsia de Yanina Braile	Clarín.com	Wed, 07 Nov 2018 13:01:22 GMT	https://www.clarin.com/sociedad/muerte-delta-resultado-autopsia-yanina-braile_0_pZovrSCPr.html	Nacional	122
Guillermo Barros Schelotto habló de la ausencia de Gallardo y de las dudas sobre la formación	Clarín.com	Wed, 07 Nov 2018 16:31:19 GMT	https://www.clarin.com/deportes/futbol/boca-juniors/guillermo-barros-schelotto-hablo-ausencia-gallardo-dudas-formacion_0_oUFdFSjU4.html	Deportes	121
Bolsa mexicana avanza en línea con Wall Street tras elecciones en EU	El Financiero	Wed, 07 Nov 2018 15:29:00 GMT	http://www.elfinanciero.com.mx/mercados/bolsa-mexicana-avanza-en-linea-con-wall-street	Economía	119
Quién es Jared Polis, el primer gobernador abiertamente gay de Estados Unidos	Infobae.com	Wed, 07 Nov 2018 03:03:55 GMT	https://www.infobae.com/america/eeuu/2018/11/07/quien-es-jared-polis-el-primer-gobernador-abiertamente-gay-de-estados-unidos/	Internacional	117
