id_viaje_r,id_taxista_r,fecha_inicio,fecha_fin,duracion,origen_viaje_x,origen_viaje_y,destino_viaje_x,destino_viaje_y,cantidad_pasajeros
13436,300,2017-07-30 20:21:18.000,2017-07-30 20:26:56.000,338,-58.400629,-34.608215,-58.4166439,-34.6109405,3
13437,1063,2017-07-30 20:25:33.000,2017-07-30 20:35:00.000,567,-58.3878,-34.604173,-58.3881922,-34.616679,3
13438,1100,2017-07-30 20:33:16.000,2017-07-30 21:02:07.000,1731,-58.422396,-34.577227,-58.4321328,-34.637132,1
13439,578,2017-07-30 20:31:49.000,2017-07-30 20:58:26.000,1597,-58.419477,-34.637339,-58.43414981,-34.58432667,1
13440,1166,2017-07-30 20:37:01.000,2017-07-30 20:56:58.000,1197,-58.438503,-34.586,-58.381307,-34.5963827,1
13441,221,2017-07-30 21:11:48.000,2017-07-30 21:22:17.000,629,-58.444095,-34.585103,-58.4846722,-34.5726664,2
13442,698,2017-07-30 21:19:41.000,2017-07-30 21:28:46.000,545,-58.421035,-34.582018,-58.41874,-34.5941383,2
13443,440,2017-07-30 21:18:43.000,2017-07-30 21:39:50.000,1267,-58.4618,-34.609349,-58.40498326,-34.61885999,2
13444,327,2017-07-30 21:23:09.000,2017-07-30 21:28:59.000,350,-58.397132,-34.639323,-58.4071163,-34.63503,1
13445,57,2017-07-30 21:41:22.000,2017-07-30 21:49:30.000,488,-58.427264,-34.602632,-58.4243909,-34.6157514,1
13446,999,2017-07-30 22:08:00.000,2017-07-30 22:20:43.000,763,-58.421031,-34.61676,-58.4423171,-34.6377108,2
13447,531,2017-07-30 22:21:07.000,2017-07-30 22:23:52.000,165,-58.461807,-34.640267,-58.4613806,-34.6361097,3
13448,1032,2017-07-30 22:29:02.000,2017-07-30 22:45:39.000,997,-58.39843965,-34.62132507,-58.4060019,-34.6007982,1
13449,290,2017-07-30 22:32:21.000,2017-07-30 23:00:46.000,1705,-58.398419,-34.621257,-58.43546,-34.578425,2
13450,999,2017-07-30 22:35:11.000,2017-07-30 22:56:00.000,1249,-58.437176,-34.639803,-58.4043608,-34.6064672,3
13451,661,2017-07-30 22:34:16.000,2017-07-30 22:50:17.000,961,-58.4362078,-34.6153585,-58.4254745,-34.5868924,1
13452,406,2017-07-30 22:34:15.000,2017-07-30 22:43:47.000,572,-58.38921,-34.605408,-58.3873899,-34.5911063,2
13453,213,2017-07-30 22:45:51.000,2017-07-30 23:02:03.000,972,-58.506432,-34.592487,-58.4965285,-34.6282609,2
13454,196,2017-07-30 22:39:05.000,2017-07-30 22:46:59.000,474,-58.437047,-34.57793,-58.4294684,-34.5716423,1
13455,440,2017-07-30 22:44:43.000,2017-07-30 23:01:42.000,1019,-58.39373,-34.605175,-58.41455652,-34.58468181,1
13456,327,2017-07-30 22:57:32.000,2017-07-30 23:03:22.000,350,-58.4477801,-34.5771452,-58.4415249,-34.5817283,1
13457,594,2017-07-30 23:01:35.000,2017-07-30 23:21:00.000,1165,-58.428265,-34.598101,-58.3841975,-34.597015,1
13458,196,2017-07-30 23:10:44.000,2017-07-30 23:21:37.000,653,-58.411213,-34.585093,-58.4193854,-34.6020617,1
13459,999,2017-07-30 23:13:16.000,2017-07-30 23:22:21.000,545,-58.451138,-34.624597,-58.4675909,-34.6352698,1
13460,170,2017-07-30 23:14:48.000,2017-07-30 23:36:14.000,1286,-58.398991,-34.599813,-58.4350058,-34.5675951,1
13461,964,2017-07-30 23:20:42.000,2017-07-30 23:34:16.000,814,-58.432861,-34.595203,-58.4597422,-34.5741389,2
13462,1110,2017-07-30 23:24:07.000,2017-07-30 23:49:01.000,1494,-58.3729715,-34.619459,-58.423628,-34.5900215,2
13463,1165,2017-07-30 23:20:41.000,2017-07-30 23:30:35.000,594,-58.437664,-34.585265,-58.418662,-34.5832938,2
13464,97,2017-07-30 23:35:21.000,2017-07-31 00:00:22.000,1501,-58.444121,-34.627807,-58.4842614,-34.5767919,1
13465,883,2017-07-30 23:36:17.000,2017-07-30 23:43:47.000,450,-58.469666,-34.593429,-58.4519618,-34.5826367,3
13466,256,2017-07-30 23:31:09.000,2017-07-30 23:39:15.000,486,-58.45115,-34.569704,-58.4625853,-34.5598267,1
13467,221,2017-07-30 23:37:33.000,2017-07-30 23:59:12.000,1299,-58.437057,-34.58977,-58.4661102,-34.5391628,1
13468,753,2017-07-30 23:36:01.000,2017-07-30 23:50:27.000,866,-58.4263757,-34.5972511,-58.4012733,-34.5859433,1
13469,397,2017-07-30 23:45:59.000,2017-07-30 23:56:38.000,639,-58.446431,-34.6213798,-58.463912,-34.6416275,1
13470,256,2017-07-30 23:43:24.000,2017-07-30 23:53:32.000,608,-58.470986,-34.565108,-58.4623578,-34.5511873,2
13471,857,2017-07-31 00:00:41.000,2017-07-31 00:17:36.000,1015,-58.445949,-34.614792,-58.4163788,-34.5853142,2
13472,1110,2017-07-30 23:59:26.000,2017-07-31 00:06:32.000,426,-58.429819,-34.619467,-58.4571683,-34.6297334,1
13473,686,2017-07-31 00:30:32.000,2017-07-31 00:52:37.000,1325,-58.516101,-34.604962,-58.4281296,-34.5678352,2
13474,1032,2017-07-31 00:26:31.000,2017-07-31 00:41:38.000,907,-58.437189,-34.616682,-58.3931112,-34.6044399,1
13475,857,2017-07-31 00:30:08.000,2017-07-31 00:49:44.000,1176,-58.412408,-34.5902,-58.4237147,-34.6265795,1
13476,502,2017-07-31 00:49:29.000,2017-07-31 01:00:37.000,668,-58.423777,-34.577971,-58.4237852,-34.5780299,2
13477,938,2017-07-31 00:48:54.000,2017-07-31 00:59:49.000,655,-58.4129331,-34.604622,-58.3992951,-34.5856365,1
13478,594,2017-07-31 01:03:17.000,2017-07-31 01:24:17.000,1260,-58.423777,-34.577971,-58.4898574,-34.5525338,1
13479,502,2017-07-31 01:07:02.000,2017-07-31 01:25:25.000,1103,-58.416323,-34.595602,-58.3848734,-34.6092228,1
13480,878,2017-07-31 01:14:48.000,2017-07-31 01:33:00.000,1092,-58.405197,-34.618779,-58.4509415,-34.6063566,2
13481,480,2017-07-31 01:53:56.000,2017-07-31 02:13:09.000,1153,-58.437849,-34.585567,-58.4309404,-34.6274074,4
13482,213,2017-07-31 02:03:21.000,2017-07-31 02:29:07.000,1546,-58.4792473,-34.6090551,-58.3931736,-34.6046128,1
13483,671,2017-07-31 03:39:35.000,2017-07-31 04:16:44.000,2229,-58.462615,-34.5817757,-58.365159,-34.6453174,1
13484,1084,2017-07-31 05:04:29.000,2017-07-31 05:18:56.000,867,-58.419275,-34.623271,-58.3808117,-34.6113667,1
13485,437,2017-07-31 05:19:55.000,2017-07-31 05:47:56.000,1681,-58.421356,-34.629582,-58.42617204,-34.56955179,1
13486,87,2017-07-31 05:44:13.000,2017-07-31 06:12:05.000,1672,-58.4450374,-34.6274915,-58.3978735,-34.5807817,1
13487,814,2017-07-31 06:00:40.000,2017-07-31 06:30:22.000,1782,-58.431976,-34.637309,-58.4226606,-34.577369,1
13488,142,2017-07-31 06:29:01.000,2017-07-31 06:45:32.000,991,-58.422627,-34.624227,-58.3781274,-34.6303518,1
13489,97,2017-07-31 06:42:23.000,2017-07-31 06:59:47.000,1044,-58.4776414,-34.5464098,-58.3827422,-34.5969348,1
13490,717,2017-07-31 06:55:28.000,2017-07-31 07:13:18.000,1070,-58.378294,-34.631138,-58.4313949,-34.6178467,1
13491,700,2017-07-31 07:01:35.000,2017-07-31 07:19:06.000,1051,-58.407737,-34.620249,-58.3420144,-34.6236116,1
13492,142,2017-07-31 07:10:08.000,2017-07-31 07:24:09.000,841,-58.442393,-34.637655,-58.420957,-34.6167499,1
13493,1112,2017-07-31 07:13:55.000,2017-07-31 07:39:31.000,1536,-58.445907,-34.571913,-58.3810132,-34.6013945,1
13494,692,2017-07-31 07:10:45.000,2017-07-31 07:32:33.000,1308,-58.440643,-34.595804,-58.4627167,-34.6324675,1
13495,221,2017-07-31 07:14:26.000,2017-07-31 07:23:51.000,565,-58.406903,-34.61277,-58.3955016,-34.6017893,2
13496,966,2017-07-31 07:14:59.000,2017-07-31 07:19:51.000,292,-58.417537,-34.625723,-58.4222651,-34.62039,2
13497,787,2017-07-31 07:20:34.000,2017-07-31 07:36:30.000,956,-58.431989,-34.6032,-58.412878,-34.5774558,1
13498,1034,2017-07-31 07:19:33.000,2017-07-31 07:40:50.000,1277,-58.459409,-34.607548,-58.4891732,-34.6562165,1
13499,109,2017-07-31 07:25:17.000,2017-07-31 07:36:52.000,695,-58.4383483,-34.5792102,-58.43782638,-34.60085368,1
13500,142,2017-07-31 07:35:20.000,2017-07-31 07:52:44.000,1044,-58.436669,-34.619526,-58.4195069,-34.5927379,2
13501,320,2017-07-31 07:37:27.000,2017-07-31 07:57:45.000,1218,-58.449187,-34.568117,-58.4565986,-34.6128461,1
13502,611,2017-07-31 07:29:41.000,2017-07-31 07:45:09.000,928,-58.467377,-34.553627,-58.5202416,-34.508092,1
13503,799,2017-07-31 07:32:34.000,2017-07-31 07:50:31.000,1077,-58.407316,-34.590016,-58.4389905,-34.6144978,1
13504,615,2017-07-31 07:34:10.000,2017-07-31 07:42:12.000,482,-58.49385,-34.614603,-58.4779079,-34.6255849,2
13505,198,2017-07-31 07:43:56.000,2017-07-31 08:01:19.000,1043,-58.507687,-34.603386,-58.4714985,-34.6313982,1
13506,518,2017-07-31 07:46:02.000,2017-07-31 08:05:36.000,1174,-58.466737,-34.602797,-58.3951067,-34.5696933,1
13507,97,2017-07-31 07:55:58.000,2017-07-31 08:02:26.000,388,-58.402413,-34.59953,-58.3994313,-34.5892269,2
13508,1153,2017-07-31 08:01:19.000,2017-07-31 08:07:31.000,372,-58.4889502,-34.6144656,-58.4854911,-34.6256518,1
13509,840,2017-07-31 08:01:05.000,2017-07-31 08:07:55.000,410,-58.473525,-34.612904,-58.46508,-34.6193617,2
13510,937,2017-07-31 08:04:41.000,2017-07-31 08:14:46.000,605,-58.3713225,-34.6274287,-58.3929077,-34.6216876,2
13511,571,2017-07-31 08:04:33.000,2017-07-31 08:21:53.000,1040,-58.498786,-34.565268,-58.4628767,-34.5746167,1
13512,803,2017-07-31 08:06:50.000,2017-07-31 08:20:47.000,837,-58.395393,-34.638958,-58.36907476,-34.61333862,2
13513,534,2017-07-31 08:05:49.000,2017-07-31 08:30:03.000,1454,-58.483468,-34.57946,-58.4874667,-34.633175,1
13514,280,2017-07-31 08:09:37.000,2017-07-31 08:32:44.000,1387,-58.360307,-34.638979,-58.4393901,-34.6342971,1
13515,226,2017-07-31 08:17:54.000,2017-07-31 08:40:22.000,1348,-58.398639,-34.592569,-58.361155,-34.618925,1
13516,295,2017-07-31 08:22:19.000,2017-07-31 08:36:23.000,844,-58.406903,-34.61277,-58.3728131,-34.6031647,1
13517,569,2017-07-31 08:26:55.000,2017-07-31 08:39:29.000,754,-58.419384,-34.611968,-58.3903517,-34.6182641,1
13518,233,2017-07-31 08:25:47.000,2017-07-31 08:45:21.000,1174,-58.471134,-34.551882,-58.4661681,-34.5955273,1
13519,1067,2017-07-31 08:27:23.000,2017-07-31 08:50:02.000,1359,-58.459913,-34.566217,-58.402135,-34.5941883,1
13520,195,2017-07-31 08:25:04.000,2017-07-31 08:51:03.000,1559,-58.383766,-34.613187,-58.4356424,-34.5773972,1
13521,372,2017-07-31 08:28:31.000,2017-07-31 08:40:56.000,745,-58.375653,-34.648737,-58.4052207,-34.6390312,1
13522,894,2017-07-31 08:34:08.000,2017-07-31 08:40:55.000,407,-58.431757,-34.572636,-58.4196538,-34.5647888,2
13523,799,2017-07-31 08:33:49.000,2017-07-31 08:45:24.000,695,-58.4178819,-34.6145317,-58.3952953,-34.6042052,3
13524,1117,2017-07-31 08:39:46.000,2017-07-31 08:58:55.000,1149,-58.423379,-34.623506,-58.363441,-34.6055378,1
13525,668,2017-07-31 08:44:09.000,2017-07-31 09:09:30.000,1521,-58.471235,-34.572361,-58.4011436,-34.598034,3
13526,774,2017-07-31 09:00:24.000,2017-07-31 09:17:17.000,1013,-58.500837,-34.569823,-58.4460781,-34.5547537,1
13527,844,2017-07-31 09:04:56.000,2017-07-31 09:18:18.000,802,-58.439993,-34.596131,-58.39958027,-34.60338968,1
13528,894,2017-07-31 09:02:43.000,2017-07-31 09:19:31.000,1008,-58.4420847,-34.5576298,-58.493464,-34.5620183,1
13529,659,2017-07-31 09:07:46.000,2017-07-31 09:14:00.000,374,-58.43377,-34.637225,-58.4331533,-34.623903,2
13530,7,2017-07-31 09:06:43.000,2017-07-31 09:32:28.000,1545,-58.43511,-34.567564,-58.4093905,-34.6175975,2
13531,1075,2017-07-31 09:10:18.000,2017-07-31 09:26:17.000,959,-58.405356,-34.590326,-58.3765625,-34.6062107,1
13532,336,2017-07-31 09:17:42.000,2017-07-31 09:27:03.000,561,-58.405422,-34.589085,-58.3814165,-34.5942126,1
13533,840,2017-07-31 09:20:52.000,2017-07-31 09:49:44.000,1732,-58.448018,-34.633082,-58.4504217,-34.5536717,2
13534,87,2017-07-31 09:31:44.000,2017-07-31 10:06:03.000,2059,-58.5080125,-34.6108603,-58.4010178,-34.6002352,1
13535,279,2017-07-31 09:36:14.000,2017-07-31 09:49:53.000,819,-58.447109,-34.57183,-58.4184549,-34.5853714,2
13536,42,2017-07-31 09:49:52.000,2017-07-31 10:15:14.000,1522,-58.4871768,-34.5655393,-58.4249599,-34.587828,1
13537,61,2017-07-31 09:55:17.000,2017-07-31 10:20:29.000,1512,-58.499275,-34.594069,-58.4525628,-34.5587579,2
13538,427,2017-07-31 09:51:38.000,2017-07-31 10:11:39.000,1201,-58.452281,-34.640559,-58.42461448,-34.6074106,2
13539,925,2017-07-31 09:56:27.000,2017-07-31 10:17:25.000,1258,-58.406397,-34.590646,-58.4775989,-34.5424822,2
13540,347,2017-07-31 10:03:37.000,2017-07-31 10:09:05.000,328,-58.441034,-34.603178,-58.4398961,-34.5989565,2
13541,567,2017-07-31 10:01:56.000,2017-07-31 10:12:13.000,617,-58.456268,-34.574843,-58.4746714,-34.5832105,1
13542,434,2017-07-31 10:09:34.000,2017-07-31 10:15:38.000,364,-58.400884,-34.620482,-58.3946989,-34.6315363,3
13543,692,2017-07-31 11:15:01.000,2017-07-31 11:36:36.000,1295,-58.462805,-34.632499,-58.4406257,-34.5958508,1
13544,632,2017-07-31 11:49:50.000,2017-07-31 12:06:37.000,1007,-58.473151,-34.550306,-58.4383927,-34.5669704,1
13545,803,2017-07-31 11:47:37.000,2017-07-31 11:52:53.000,316,-58.486608,-34.6211945,-58.47598025,-34.61360308,2
13546,75,2017-07-31 12:19:11.000,2017-07-31 12:34:08.000,897,-58.438818,-34.566563,-58.4020467,-34.5935658,1
13547,320,2017-07-31 12:48:39.000,2017-07-31 13:11:05.000,1346,-58.456234,-34.624994,-58.4178749,-34.5903523,1
13548,85,2017-07-31 12:58:16.000,2017-07-31 13:19:02.000,1246,-58.46578,-34.584393,-58.5035707,-34.6241148,1
13549,1087,2017-07-31 12:59:38.000,2017-07-31 13:06:13.000,395,-58.4351655,-34.5675016,-58.4239014,-34.5757276,1
13550,289,2017-07-31 13:18:20.000,2017-07-31 13:33:14.000,894,-58.405468,-34.595342,-58.37519166,-34.60714925,2
13551,852,2017-07-31 13:22:35.000,2017-07-31 13:51:21.000,1726,-58.3972521,-34.609194,-58.4869918,-34.6028129,1
13552,316,2017-07-31 13:44:47.000,2017-07-31 13:57:30.000,763,-58.490063,-34.605495,-58.4699027,-34.6301735,2
13553,255,2017-07-31 14:03:54.000,2017-07-31 14:18:55.000,901,-58.471235,-34.572361,-58.456129,-34.5481818,3
13554,212,2017-07-31 14:27:24.000,2017-07-31 14:57:26.000,1802,-58.371597,-34.60426,-58.5711006,-34.6366724,1
13555,413,2017-07-31 14:37:20.000,2017-07-31 15:03:03.000,1543,-58.443364,-34.625616,-58.37430727,-34.60093862,1
13556,283,2017-07-31 14:56:24.000,2017-07-31 15:03:19.000,415,-58.385257,-34.649419,-58.374372,-34.6406211,3
13557,209,2017-07-31 15:15:42.000,2017-07-31 15:21:27.000,345,-58.478022,-34.569674,-58.4709064,-34.5816936,3
13558,816,2017-07-31 15:21:14.000,2017-07-31 15:30:06.000,532,-58.431549,-34.623427,-58.4107098,-34.6210722,1
13559,1016,2017-07-31 15:24:26.000,2017-07-31 15:41:18.000,1012,-58.3729492,-34.6100537,-58.3977179,-34.6032523,1
13560,437,2017-07-31 15:30:17.000,2017-07-31 15:47:23.000,1026,-58.36449,-34.628186,-58.38561355,-34.58751559,1
13561,785,2017-07-31 15:26:50.000,2017-07-31 15:46:46.000,1196,-58.477504,-34.542837,-58.406319,-34.5906328,2
13562,755,2017-07-31 15:46:57.000,2017-07-31 16:07:51.000,1254,-58.448698,-34.586466,-58.400744,-34.5882954,1
13563,42,2017-07-31 15:48:14.000,2017-07-31 16:04:27.000,973,-58.456206,-34.548321,-58.471491,-34.5722224,3
13564,615,2017-07-31 16:14:44.000,2017-07-31 16:25:55.000,671,-58.425717,-34.580689,-58.4478343,-34.5553491,1
13565,205,2017-07-31 16:17:57.000,2017-07-31 16:30:11.000,734,-58.364797,-34.598284,-58.38118004,-34.59830043,2
13566,356,2017-07-31 16:32:34.000,2017-07-31 16:39:33.000,419,-58.470915,-34.581799,-58.4780926,-34.5696274,3
13567,1128,2017-07-31 16:33:15.000,2017-07-31 16:50:32.000,1037,-58.3906772,-34.5889469,-58.4127808,-34.6155078,1
13568,150,2017-07-31 16:39:11.000,2017-07-31 16:53:36.000,865,-58.4950177,-34.6112575,-58.4789862,-34.5848648,1
13569,755,2017-07-31 16:53:03.000,2017-07-31 17:00:28.000,445,-58.40981,-34.593096,-58.4189378,-34.6008256,1
13570,42,2017-07-31 17:01:11.000,2017-07-31 17:23:37.000,1346,-58.491035,-34.598889,-58.4616373,-34.5566535,1
13571,255,2017-07-31 17:06:58.000,2017-07-31 17:19:44.000,766,-58.468938,-34.563219,-58.4780026,-34.5235301,2
13572,204,2017-07-31 17:13:07.000,2017-07-31 17:34:22.000,1275,-58.46865,-34.573869,-58.4120687,-34.5572235,1
13573,785,2017-07-31 17:16:20.000,2017-07-31 17:33:53.000,1053,-58.493473,-34.588035,-58.4580287,-34.6133004,1
13574,868,2017-07-31 17:42:11.000,2017-07-31 17:48:14.000,363,-58.453205,-34.593759,-58.466751,-34.5982959,1
13575,141,2017-07-31 17:46:23.000,2017-07-31 17:52:35.000,372,-58.368931,-34.588518,-58.3717273,-34.5984051,1
13576,6,2017-07-31 18:15:24.000,2017-07-31 18:20:53.000,329,-58.3972187,-34.5997926,-58.3909254,-34.6087695,1
13577,572,2017-07-31 18:22:39.000,2017-07-31 18:27:08.000,269,-58.43699,-34.629622,-58.438827,-34.6198593,2
13578,910,2017-07-31 18:47:49.000,2017-07-31 19:00:37.000,768,-58.4704597,-34.5862018,-58.4959883,-34.5977017,1
13579,170,2017-07-31 18:51:19.000,2017-07-31 19:16:01.000,1482,-58.398918,-34.603358,-58.4686976,-34.6259218,1
13580,562,2017-07-31 19:05:57.000,2017-07-31 19:18:14.000,737,-58.411517,-34.604151,-58.38816808,-34.59917641,2
13581,592,2017-07-31 19:11:18.000,2017-07-31 19:20:02.000,524,-58.432459,-34.597036,-58.4267267,-34.60716,1
13582,337,2017-07-31 19:42:27.000,2017-07-31 19:52:07.000,580,-58.385344,-34.632707,-58.41186723,-34.64776958,1
13583,910,2017-07-31 20:36:04.000,2017-07-31 20:48:01.000,717,-58.464567,-34.565314,-58.4403367,-34.5733017,2
13584,6,2017-07-31 20:41:21.000,2017-07-31 20:49:31.000,490,-58.4033816,-34.6019833,-58.4034445,-34.6019081,2
13585,198,2017-07-31 20:43:22.000,2017-07-31 20:57:56.000,874,-58.397675,-34.609294,-58.3674975,-34.6162961,4
13586,566,2017-07-31 20:46:25.000,2017-07-31 21:08:31.000,1326,-58.443869,-34.594321,-58.442492,-34.6373733,2
13587,467,2017-07-31 20:42:29.000,2017-07-31 20:47:33.000,304,-58.455802,-34.601231,-58.4492832,-34.6030005,2
13588,578,2017-07-31 20:56:50.000,2017-07-31 21:17:21.000,1231,-58.385344,-34.632707,-58.43190578,-34.61497919,1
13589,290,2017-07-31 20:56:49.000,2017-07-31 21:15:42.000,1133,-58.372289,-34.595464,-58.43806,-34.5735267,1
13590,1016,2017-07-31 21:01:47.000,2017-07-31 21:06:45.000,298,-58.459367,-34.55193,-58.4623585,-34.5558229,2
13591,1049,2017-07-31 21:10:46.000,2017-07-31 21:14:23.000,217,-58.501277,-34.587042,-58.5017781,-34.5808567,1
13592,357,2017-07-31 21:11:19.000,2017-07-31 21:29:14.000,1075,-58.42048,-34.619624,-58.3630925,-34.6263577,1
13593,300,2017-07-31 21:15:15.000,2017-07-31 21:23:04.000,469,-58.425924,-34.607227,-58.432528,-34.5969623,1
13594,968,2017-07-31 21:16:27.000,2017-07-31 21:33:10.000,1003,-58.381054,-34.596619,-58.42367006,-34.60857016,3
13595,381,2017-07-31 21:16:00.000,2017-07-31 21:22:43.000,403,-58.4611821,-34.6057436,-58.4731472,-34.605602,1
13596,1059,2017-07-31 21:20:58.000,2017-07-31 21:31:06.000,608,-58.423503,-34.613115,-58.4272331,-34.5936088,1
13597,460,2017-07-31 22:19:14.000,2017-07-31 22:35:17.000,963,-58.409601,-34.632508,-58.4380352,-34.6113496,1
13598,467,2017-07-31 22:32:08.000,2017-07-31 22:51:56.000,1188,-58.364464,-34.599002,-58.4071062,-34.6044063,1
13599,867,2017-07-31 22:43:03.000,2017-07-31 22:52:53.000,590,-58.438462,-34.555443,-58.4131201,-34.5761425,2
13600,852,2017-07-31 22:43:57.000,2017-07-31 23:03:47.000,1190,-58.398535,-34.591187,-58.4342235,-34.6200642,1
13601,1053,2017-07-31 23:17:31.000,2017-07-31 23:44:16.000,1605,-58.410953,-34.60111,-58.467443,-34.5535131,1
13602,212,2017-07-31 23:34:30.000,2017-07-31 23:37:32.000,182,-58.409867,-34.593199,-58.4038245,-34.58827,1
13603,288,2017-07-31 23:41:34.000,2017-07-31 23:48:39.000,425,-58.442282,-34.594846,-58.4382533,-34.6078267,1
13604,422,2017-07-31 23:39:10.000,2017-08-01 00:00:30.000,1280,-58.474913,-34.606177,-58.4272634,-34.598261,1
13605,502,2017-07-31 23:41:20.000,2017-07-31 23:51:11.000,591,-58.400685,-34.608598,-58.4196259,-34.619336,2
13606,588,2017-07-31 23:42:13.000,2017-07-31 23:50:36.000,503,-58.455904,-34.631897,-58.4532403,-34.6189392,1
13607,1114,2017-07-31 23:50:16.000,2017-08-01 00:04:52.000,876,-58.426058,-34.616026,-58.4424783,-34.599665,1
13608,447,2017-07-31 23:52:39.000,2017-08-01 00:01:19.000,520,-58.408325,-34.606706,-58.4238144,-34.6168558,3
13609,288,2017-07-31 23:56:10.000,2017-08-01 00:16:15.000,1205,-58.442981,-34.602098,-58.3796733,-34.5995133,1
13610,480,2017-08-01 00:08:46.000,2017-08-01 00:17:59.000,553,-58.494205,-34.549511,-58.4841773,-34.5730791,1
13611,588,2017-08-01 00:12:21.000,2017-08-01 00:36:26.000,1445,-58.4556962,-34.6040917,-58.3843251,-34.617214,2
13612,594,2017-08-01 00:16:31.000,2017-08-01 00:19:10.000,159,-58.503917,-34.574142,-58.4974397,-34.5754901,2
13613,422,2017-08-01 00:18:55.000,2017-08-01 00:29:54.000,659,-58.4066248,-34.5998692,-58.3954799,-34.5888702,2
13614,608,2017-08-01 00:21:37.000,2017-08-01 00:42:51.000,1274,-58.406444,-34.599905,-58.3722263,-34.6367707,1
13615,592,2017-08-01 00:22:37.000,2017-08-01 00:35:37.000,780,-58.437474,-34.586263,-58.44674,-34.6112883,1
13616,447,2017-08-01 00:32:51.000,2017-08-01 00:36:17.000,206,-58.401643,-34.617649,-58.3915949,-34.6166971,1
13617,420,2017-08-01 00:58:04.000,2017-08-01 01:19:04.000,1260,-58.423777,-34.577971,-58.4771608,-34.5586785,1
13618,236,2017-08-01 02:39:26.000,2017-08-01 02:46:41.000,435,-58.463033,-34.626199,-58.46746371,-34.61186044,1
13619,318,2017-08-01 03:47:05.000,2017-08-01 04:04:03.000,1018,-58.448783,-34.569044,-58.413951,-34.5559862,1
13620,420,2017-08-01 04:12:48.000,2017-08-01 04:30:52.000,1084,-58.449227,-34.576802,-58.4431068,-34.6185495,1
13621,105,2017-08-01 05:06:19.000,2017-08-01 05:20:46.000,867,-58.419275,-34.623271,-58.3805777,-34.610376,1
13622,925,2017-08-01 06:07:10.000,2017-08-01 06:19:34.000,744,-58.401255,-34.619709,-58.3881141,-34.5957982,1
13623,150,2017-08-01 06:15:21.000,2017-08-01 06:45:03.000,1782,-58.431976,-34.637309,-58.4226723,-34.5773357,1
13624,179,2017-08-01 06:18:25.000,2017-08-01 06:29:34.000,669,-58.376014,-34.624696,-58.3636395,-34.6052476,1
13625,799,2017-08-01 06:32:06.000,2017-08-01 06:48:37.000,991,-58.422627,-34.624227,-58.378138,-34.6303612,1
13626,637,2017-08-01 06:50:08.000,2017-08-01 07:01:01.000,653,-58.450716,-34.629225,-58.48019334,-34.64104126,1
13627,142,2017-08-01 06:54:22.000,2017-08-01 07:10:31.000,969,-58.444617,-34.610735,-58.4341378,-34.5811225,1
13628,799,2017-08-01 06:57:34.000,2017-08-01 07:15:04.000,1050,-58.407648,-34.620218,-58.34201,-34.6235759,1
13629,717,2017-08-01 07:13:37.000,2017-08-01 07:23:02.000,565,-58.406903,-34.61277,-58.3955703,-34.6015946,2
13630,1129,2017-08-01 07:16:23.000,2017-08-01 07:18:35.000,132,-58.4860281,-34.625838,-58.4901149,-34.6318059,2
13631,1071,2017-08-01 07:23:44.000,2017-08-01 07:45:05.000,1281,-58.514998,-34.62326,-58.4545053,-34.5992681,1
13632,325,2017-08-01 07:25:00.000,2017-08-01 07:36:38.000,698,-58.429545,-34.611805,-58.4277613,-34.5926302,3
13633,1118,2017-08-01 07:31:28.000,2017-08-01 07:45:23.000,835,-58.3964609,-34.6387122,-58.3889944,-34.6175829,2
13634,219,2017-08-01 07:33:14.000,2017-08-01 07:53:49.000,1235,-58.459409,-34.607548,-58.4890941,-34.6561604,1
13635,845,2017-08-01 07:35:13.000,2017-08-01 07:44:00.000,527,-58.49385,-34.614603,-58.4761876,-34.6257736,1
13636,824,2017-08-01 07:41:28.000,2017-08-01 07:57:47.000,979,-58.407092,-34.60444,-58.3646526,-34.5982149,1
13637,1067,2017-08-01 07:41:43.000,2017-08-01 08:03:11.000,1288,-58.483797,-34.622513,-58.415305,-34.585665,3
13638,37,2017-08-01 07:42:00.000,2017-08-01 07:52:46.000,646,-58.467532,-34.553424,-58.4768611,-34.5688167,1
13639,518,2017-08-01 07:49:47.000,2017-08-01 07:59:00.000,553,-58.4998071,-34.6084855,-58.4861083,-34.627645,1
13640,703,2017-08-01 07:58:24.000,2017-08-01 08:15:00.000,996,-58.406945,-34.598764,-58.3681362,-34.6051149,1
13641,897,2017-08-01 07:57:14.000,2017-08-01 08:10:51.000,817,-58.43259118,-34.59703553,-58.41705907,-34.6173913,1
13642,277,2017-08-01 07:59:15.000,2017-08-01 08:06:48.000,453,-58.422535,-34.588896,-58.4120117,-34.5826746,3
13643,799,2017-08-01 08:03:26.000,2017-08-01 08:21:38.000,1092,-58.4102693,-34.5971303,-58.3709514,-34.5996358,1
13644,611,2017-08-01 08:04:50.000,2017-08-01 08:19:06.000,856,-58.453432,-34.560919,-58.4500555,-34.5846758,1
13645,4,2017-08-01 08:03:14.000,2017-08-01 08:11:10.000,476,-58.392566,-34.594842,-58.3799717,-34.5965769,1
13646,88,2017-08-01 08:12:20.000,2017-08-01 08:19:10.000,410,-58.473525,-34.612904,-58.46507219,-34.61928821,2
13647,276,2017-08-01 08:11:45.000,2017-08-01 08:38:00.000,1575,-58.385244,-34.653531,-58.4047361,-34.578576,1
